"Fusion and Fission/LFTR: Let's Do Both, Smartly",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/EZ-9H_JBBWg/story01.htm,"TheRealHocusLocus writes: Disaster preppers have a saying, ""two is one and one is none,"" which might also apply to 24x7 base load energy sources that could sustain us beyond the age of fossil fuel. I too was happy to see Skunkworks' Feb 2013 announcement and the recent ""we're still making progress"" reminder. I was moved by the reaction on Slashdot: a groundswell of ""Finally!"" and ""We're saved!"" However, fusion doesn't need to be the only solution, and it's not entirely without drawbacks. All nuclear reactors will generate waste via activation as the materials of which they are constructed erode and become unstable under high neutron flux. I'm not pointing this out because I think it's a big deal &mdash; a few fusion advocates disingenuously tend to sell the process as if it were ""100% clean."" A low volume of non-recyclable waste from fusion reactors that is walk-away safe in ~100 years is doable. Let's do it. And likewise, the best comparable waste profile for fission is a two-fluid LFTR, a low volume of waste that is walk-away safe in ~300 years. Let's do it. Why pursue both, with at least the same level of urgency? Because both could carry us indefinitely. LFTR is less complicated in theory and practice. It is closer to market. There is plenty of cross-over: LFTR's materials challenges and heat engine interface &mdash; and the necessity for waste management &mdash; are the same as they will be for commercial-scale fusion reactors. To get up to speed please see the 2006 fusion lecture by Dr. Robert Bussard on the Wiffle ball 6 plasma containment, likely the precursor to the Skunkworks approach. And see Thorium Remix 2011 which presents the case for LFTR.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Fusion+and+Fission%2FLFTR%3A+Let's+Do+Both%2C+Smartly%3A+http%3A%2F%2Fbit.ly%2F1pl3cRo""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F10%2F17%2F1855229%2Ffusion-and-fissionlftr-lets-do-both-smartly%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/10/17/1855229/fusion-and-fissionlftr-lets-do-both-smartly?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/10/17/1855229/fusion-and-fissionlftr-lets-do-both-smartly?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5842213&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f920fc4/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474483530/u/49/f/647410/c/35028/s/3f920fc4/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474483530/u/49/f/647410/c/35028/s/3f920fc4/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474483530/u/49/f/647410/c/35028/s/3f920fc4/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474483530/u/49/f/647410/c/35028/s/3f920fc4/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474483530/u/49/f/647410/c/35028/s/3f920fc4/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474483530/u/49/f/647410/c/35028/s/3f920fc4/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474483530/u/49/f/647410/c/35028/s/3f920fc4/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/210474483530/u/49/f/647410/c/35028/s/3f920fc4/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474483530/u/49/f/647410/c/35028/s/3f920fc4/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/EZ-9H_JBBWg"" height=""1"" width=""1""/>"
"GMO labeling foes spend big on campaigns in Oregon, Colorado (reuters)",http://news.feedzilla.com/en_us/stories/science/403783598?client_source=api&format=json,"(Reuters) - Opponents of GMO food labeling proposals on the ballot next month
in Oregon and Colorado have contributed roughly $20 million for campaigning
against the proposed laws, nearly triple the money raised by supporters of the
initiatives, campaign finance reports show.







"
Google Releases Android 5.0 Lollipop SDK and Nexus Preview Images,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/XX8ivB8FdBo/story01.htm,"An anonymous reader writes: As promised, Google today released the full Android 5.0 Lollipop SDK, along with updated developer images for Nexus 5, Nexus 7 (2013), ADT-1, and the Android emulator. The latest version of Android isn't available just yet, but the company is giving developers a head start (about two weeks), so they can test their apps on the new platform. To get the latest Android 5.0 SDK, fire up Android SDK Manager and head to the Tools section, followed by latest SDK Tools, SDK Platform-tools, and SDK Build-tools. Select everything under the Android 5.0 section, hit ""Install packages..."", accept the licensing agreement, and finally click Install. Google also rolled out updated resources for their Material Design guidelines.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Google+Releases+Android+5.0+Lollipop+SDK+and+Nexus+Preview+Images%3A+http%3A%2F%2Fbit.ly%2F1wbeeNU""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F14%2F10%2F17%2F2034235%2Fgoogle-releases-android-50-lollipop-sdk-and-nexus-preview-images%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://mobile.slashdot.org/story/14/10/17/2034235/google-releases-android-50-lollipop-sdk-and-nexus-preview-images?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://mobile.slashdot.org/story/14/10/17/2034235/google-releases-android-50-lollipop-sdk-and-nexus-preview-images?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5842419&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f92749b/sc/28/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474474599/u/49/f/647410/c/35028/s/3f92749b/sc/28/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474474599/u/49/f/647410/c/35028/s/3f92749b/sc/28/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474474599/u/49/f/647410/c/35028/s/3f92749b/sc/28/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474474599/u/49/f/647410/c/35028/s/3f92749b/sc/28/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474474599/u/49/f/647410/c/35028/s/3f92749b/sc/28/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474474599/u/49/f/647410/c/35028/s/3f92749b/sc/28/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474474599/u/49/f/647410/c/35028/s/3f92749b/sc/28/a2.htm""><img src=""http://da.feedsportal.com/r/210474474599/u/49/f/647410/c/35028/s/3f92749b/sc/28/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474474599/u/49/f/647410/c/35028/s/3f92749b/sc/28/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/XX8ivB8FdBo"" height=""1"" width=""1""/>"
Hawking Radiation Replicated in a Laboratory? (Universe Today),http://news.feedzilla.com/en_us/stories/science/403682642?client_source=api&format=json,"Dr. Stephen Hawking delivered a disturbing theory in 1974 that claimed black
holes evaporate. He said black holes are not absolutely black and cold but
rather radiate energy and do not last forever. So-called ""Hawking radiation""
became one of the physicist's most famous theoretical predictions. Now, 40
years later, a researcher has announced the creation of [à]

"
High-Tech Walkers Could Help Japan's Elderly Stay Independent,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/i87Y2c9vBQE/story01.htm,"jfruh writes: You may have heard that Japan will deal with its aging population by relying more on robots. Osaka startup RT Works is showing what that might mean in practice: not humanoid robotic caregivers, but tech-enhanced versions of traditional tools like walkers. RT Works's walker automatically adjusts to help its user deal with hilly terrain, and can call for help if it moves outside a predefined range.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=High-Tech+Walkers+Could+Help+Japan's+Elderly+Stay+Independent%3A+http%3A%2F%2Fbit.ly%2F1nsJCa7""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F17%2F1931210%2Fhigh-tech-walkers-could-help-japans-elderly-stay-independent%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/10/17/1931210/high-tech-walkers-could-help-japans-elderly-stay-independent?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/10/17/1931210/high-tech-walkers-could-help-japans-elderly-stay-independent?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5842301&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f91e539/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474473775/u/49/f/647410/c/35028/s/3f91e539/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474473775/u/49/f/647410/c/35028/s/3f91e539/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474473775/u/49/f/647410/c/35028/s/3f91e539/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474473775/u/49/f/647410/c/35028/s/3f91e539/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474473775/u/49/f/647410/c/35028/s/3f91e539/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474473775/u/49/f/647410/c/35028/s/3f91e539/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474473775/u/49/f/647410/c/35028/s/3f91e539/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/210474473775/u/49/f/647410/c/35028/s/3f91e539/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474473775/u/49/f/647410/c/35028/s/3f91e539/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/i87Y2c9vBQE"" height=""1"" width=""1""/>"
How Whisper Tracks Users Who Don't Share Their Location,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/b_G7K5I-wug/story01.htm,"blottsie (3618811) writes ""On Thursday, the Guardian reported that secret-sharing app Whisper was tracking users' locations even when they opt-out of sharing their location. [See also this earlier, related story.] Whisper has denied the accusations&mdash;but this may be a matter of semantics. Whisper allegedly uses an outdated version of GeoIP by MaxMind, which uses your IP address to estimate your location on a map. Whisper's Chad DePue said in a comment on Hacker News that the tool is ""so inaccurate as to be laughable,"" suggesting that determining something as broad as your country or state won't bother the basic user (and he could be right, but what is and isn't an upsetting degree of user information is another argument entirely).""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+Whisper+Tracks+Users+Who+Don't+Share+Their+Location%3A+http%3A%2F%2Fbit.ly%2F1zfJiAN""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F17%2F2243201%2Fhow-whisper-tracks-users-who-dont-share-their-location%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/17/2243201/how-whisper-tracks-users-who-dont-share-their-location?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/17/2243201/how-whisper-tracks-users-who-dont-share-their-location?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5842623&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f93012c/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474477269/u/49/f/647410/c/35028/s/3f93012c/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474477269/u/49/f/647410/c/35028/s/3f93012c/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474477269/u/49/f/647410/c/35028/s/3f93012c/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474477269/u/49/f/647410/c/35028/s/3f93012c/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474477269/u/49/f/647410/c/35028/s/3f93012c/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474477269/u/49/f/647410/c/35028/s/3f93012c/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474477269/u/49/f/647410/c/35028/s/3f93012c/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/210474477269/u/49/f/647410/c/35028/s/3f93012c/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474477269/u/49/f/647410/c/35028/s/3f93012c/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/b_G7K5I-wug"" height=""1"" width=""1""/>"
India Successfully Launches Region-Specific Navigation Satellite,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/mWHnOmPYaJk/story01.htm,"vasanth writes India has successfully launched IRNSS-1C, the third satellite in the Indian Regional Navigation Satellite System (IRNSS), early on October 16. This is the 27th consecutively successful mission of the PSLV(Polar Satellite Launch Vehicle). The entire constellation of seven satellites is planned to be completed by 2015. The satellite is designed to provide accurate position information service to users in the country as well as in the region extending up to 1,500 km from its boundary, which is its primary service area. In the Kargil war in 1999, the Indian military sought GPS data for the region from the U.S. The space-based navigation system maintained by the U.S. government would have provided vital information, but the U.S. denied it to India. A need for an indigenous satellite navigation system was felt earlier, but the Kargil experience made India realise its inevitability in building its own navigation system. ""Geopolitical needs teach you that some countries can deny you the service in times of conflict. It's also a way of arm twisting and a country should protect itself against that,"" said S Ramakrishnan, director of Vikram Sarabhai Space Centre, Thiruvananthapuram.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=India+Successfully+Launches+Region-Specific+Navigation+Satellite%3A+http%3A%2F%2Fbit.ly%2F1CAZUiF""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fpolitics.slashdot.org%2Fstory%2F14%2F10%2F18%2F1255225%2Findia-successfully-launches-region-specific-navigation-satellite%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://politics.slashdot.org/story/14/10/18/1255225/india-successfully-launches-region-specific-navigation-satellite?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://politics.slashdot.org/story/14/10/18/1255225/india-successfully-launches-region-specific-navigation-satellite?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5845021&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f964490/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474474089/u/49/f/647410/c/35028/s/3f964490/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474474089/u/49/f/647410/c/35028/s/3f964490/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474474089/u/49/f/647410/c/35028/s/3f964490/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474474089/u/49/f/647410/c/35028/s/3f964490/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474474089/u/49/f/647410/c/35028/s/3f964490/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474474089/u/49/f/647410/c/35028/s/3f964490/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474474089/u/49/f/647410/c/35028/s/3f964490/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/210474474089/u/49/f/647410/c/35028/s/3f964490/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474474089/u/49/f/647410/c/35028/s/3f964490/sc/8/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/mWHnOmPYaJk"" height=""1"" width=""1""/>"
JavaScript and the Netflix User Interface,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/uT9eO3GE4W0/story01.htm,"CowboyRobot writes Alex Liu is a senior UI engineer at Netflix and part of the core team leading the migration of Netflix.com to Node.js. He has an article at ACM's Queue in which he describeshow JavaScript is used at Netflix. 'With increasingly more application logic being shifted to the browser, developers have begun to push the boundaries of what JavaScript was originally intended for. Entire desktop applications are now being rebuilt entirely in JavaScript&mdash;the Google Docs office suite is one example. Such large applications require creative solutions to manage the complexity of loading the required JavaScript files and their dependencies. The problem can be compounded when introducing multivariate A/B testing, a concept that is at the core of the Netflix DNA. Multivariate testing introduces a number of problems that JavaScript cannot handle using native constructs, one of which is the focus of this article: managing conditional dependencies.'<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=JavaScript+and+the+Netflix+User+Interface%3A+http%3A%2F%2Fbit.ly%2F1poRzc2""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fdevelopers.slashdot.org%2Fstory%2F14%2F10%2F18%2F2117247%2Fjavascript-and-the-netflix-user-interface%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://developers.slashdot.org/story/14/10/18/2117247/javascript-and-the-netflix-user-interface?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://developers.slashdot.org/story/14/10/18/2117247/javascript-and-the-netflix-user-interface?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5845839&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f97e775/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474458066/u/49/f/647410/c/35028/s/3f97e775/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474458066/u/49/f/647410/c/35028/s/3f97e775/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474458066/u/49/f/647410/c/35028/s/3f97e775/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474458066/u/49/f/647410/c/35028/s/3f97e775/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474458066/u/49/f/647410/c/35028/s/3f97e775/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474458066/u/49/f/647410/c/35028/s/3f97e775/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474458066/u/49/f/647410/c/35028/s/3f97e775/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/210474458066/u/49/f/647410/c/35028/s/3f97e775/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474458066/u/49/f/647410/c/35028/s/3f97e775/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/uT9eO3GE4W0"" height=""1"" width=""1""/>"
Kickstarter Cancels Anonabox Funding Campaign,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/GjR1s_VHxt0/story01.htm,"An anonymous reader writes: On Friday, the controversy surrounding Anonabox reached its zenith with Kickstarter officially canceling the project's funding campaign. Anonabox began with a modest goal of $7,500, but quickly reached its goal 82 times over. Then funders and interested parties began to scrutinize the project's claims, and that's when the project ran into trouble. From hardware that wasn't actually custom-made to software that didn't actually fulfill promises of privacy-focused routing on the internet, the facts regarding Anonabox proved that it was in blatant violation of Kickstarter's rules against false advertising. This project clearly failed, but if the support it initially garnered is any indication, the public is hungry for easy-to-use technology that encrypts and anonymizes all personal internet traffic.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Kickstarter+Cancels+Anonabox+Funding+Campaign%3A+http%3A%2F%2Fbit.ly%2F1y056fs""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F17%2F2136212%2Fkickstarter-cancels-anonabox-funding-campaign%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/10/17/2136212/kickstarter-cancels-anonabox-funding-campaign?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/10/17/2136212/kickstarter-cancels-anonabox-funding-campaign?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5842517&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f928239/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474476202/u/49/f/647410/c/35028/s/3f928239/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474476202/u/49/f/647410/c/35028/s/3f928239/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474476202/u/49/f/647410/c/35028/s/3f928239/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474476202/u/49/f/647410/c/35028/s/3f928239/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474476202/u/49/f/647410/c/35028/s/3f928239/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474476202/u/49/f/647410/c/35028/s/3f928239/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474476202/u/49/f/647410/c/35028/s/3f928239/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/210474476202/u/49/f/647410/c/35028/s/3f928239/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474476202/u/49/f/647410/c/35028/s/3f928239/sc/21/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/GjR1s_VHxt0"" height=""1"" width=""1""/>"
Killer Whales Spied from Drone's Eye View: Photos (Discovery),http://news.feedzilla.com/en_us/stories/science/403693020?client_source=api&format=json,"For the first time, scientists have used an unmanned aerial vehicle to
photograph killer whales from above.

"
